791,-0.000625943496699594
788,-0.000459669093748667
785,-0.000649675204781929
782,-0.000667919177979576
779,-0.000589749557205371
776,-0.00054546931351425
773,-0.000498524199427439
770,-0.000517671387693597
767,-0.000325570112092397
764,-0.00024636548317492
761,-0.000309473668047303
758,-0.000288969673391771
755,-0.000247149100446799
752,-0.000386769061655682
749,-0.000449110771860412
746,-0.000195075256388802
743,-0.000184921422277712
740,-0.00013680843328476
737,-0.000185550709924144
734,-9.89877887041306e-05
731,-0.000140140222646755
728,-0.00034552351206182
725,-0.000435948148974613
722,-0.000576709685282389
719,-0.000451872895314739
716,-0.000447872491132279
713,-0.000456771455154365
710,-0.000278633392211155
707,-0.000233841564993006
704,-0.000155469373682126
701,-0.000166164355299484
698,-0.000178215816573062
695,-0.000384062712788376
692,-9.39057545064816e-05
689,2.50474557412312e-05
686,-0.000227048296869512
683,-0.000179462722898132
680,-0.000166534121929506
677,-0.000147617299814
674,-0.00010592992271615
671,6.90076529065079e-05
668,-0.000134885185002295
665,-0.000104620293883125
662,-1.86798617318402e-05
659,-3.94436027139133e-06
656,7.5913214695443e-05
653,8.57942294695011e-07
650,6.245356200009e-05
647,0.000271272439268496
644,0.000154507954620337
641,8.72921428887605e-05
638,0.000207089607619909
635,0.000240179197006446
632,0.000227612421045975
629,0.000312893926017255
626,0.000470695371756154
623,0.00048107745176306
620,0.000499763172243951
617,0.000541445525731907
614,0.000605397840961019
611,0.000553221487988799
608,0.000723060992549895
605,0.000746985455504426
602,0.000776548805512957
599,0.00090435506313326
596,0.000894483001637387
593,0.000929865675028158
590,0.000989523185161182
587,0.00115795834233553
584,0.00115277719845501
581,0.0011945684331114
578,0.00123270902631579
575,0.00134282984903898
572,0.00132047452098761
569,0.00131645790486214
566,0.00153075768821743
563,0.00163657278613604
560,0.00167661502173382
557,0.00179795779024882
554,0.00192203652585109
551,0.00192435083876611
548,0.00206250009067348
545,0.00209973000731627
542,0.00221867779442005
539,0.00238002567001147
536,0.00235406669388694
533,0.00246052567811304
530,0.0025634464150379
527,0.00275422080748837
524,0.0029167637971266
521,0.002964291155271
518,0.00324090398685334
515,0.00333096762417889
512,0.00350927841440461
509,0.00359567025051624
506,0.00375918190724289
503,0.00394035345024843
500,0.00416498215629287
497,0.00428992403252248
494,0.00440078478073095
491,0.00461398951259775
488,0.00473317350716807
485,0.00498246750028399
482,0.00515157242226306
479,0.00526309584925186
476,0.0053867703701103
473,0.00567181861434666
470,0.00585570611706994
467,0.00597831006629943
464,0.00617431429882091
461,0.00627004901525374
458,0.00650070197683624
455,0.00660453014025559
452,0.00680703977259097
449,0.00703106686736988
446,0.00735450292028863
443,0.00748268374371996
440,0.00780856911037456
437,0.00800003948475236
434,0.00829807408296205
431,0.00850353423649929
428,0.00873494960331745
425,0.00902593100684368
422,0.00931238353743534
419,0.00977881741722291
416,0.010262758610265
413,0.0107588789342675
410,0.0112863600999502
407,0.011913374281725
404,0.0128498875234987
401,0.0137396080764058
398,0.0148684816551612
395,0.0159847250125897
392,0.0175713734302637
389,0.019158408191669
386,0.0213890646977487
383,0.0231069027609652
380,0.0254357234552537
377,0.0278208752913223
374,0.0304975255810952
371,0.0330815712410053
368,0.0355290004966507
365,0.0381188512630331
362,0.0404654308681037
359,0.0425810707027606
356,0.0447596817328864
353,0.0465524025811427
350,0.0482782748028322
347,0.0497154435580625
344,0.0510289407878211
341,0.0523305100109539
338,0.0534449169524484
335,0.0546489529267615
332,0.0556525424330659
329,0.0568325509484336
326,0.0582410963906562
323,0.059693155281012
320,0.0614570257642008
317,0.0636194206435888
314,0.0666884755973524
311,0.0698636785334346
308,0.073828746676012
305,0.0782194585873296
302,0.0827379876191558
299,0.0885415725306631
296,0.0954121011070339
293,0.105520488711528
290,0.117857486783794
287,0.130841051710056
284,0.145640222239797
281,0.158084389783416
278,0.169456001234897
275,0.176835710357645
272,0.182014309313517
269,0.183087394327758
266,0.180238458671775
263,0.173069259919164
260,0.165068430474115
257,0.15772340287835
254,0.150832442709695
251,0.147572741285706
248,0.147849862426071
245,0.154098518047867
242,0.167054769652189
239,0.187676747463105
